latitude,longitude,zpid,City,streetaddress,zipcode,hometype,bathrooms,bedrooms,livingarea,yearbuilt,lotsize,listingstatus,pricevalue,pricepersquirefoot,zestimate,rentzestimate
37.30652,-121.81542,2079401046,San Jose,3032 Oakbridge Dr #3032,95121,manufactured,2.0,3.0,1680.0,1995.0,,forSale,419500,250.0,416700.0,3501.0
37.29069,-121.833206,19735968,San Jose,523 Sieber Pl,95111,condo,1.0,2.0,762.0,1982.0,,forSale,557000,731.0,545000.0,2468.0
37.28214,-121.85956,54770987,San Jose,599 Marble Arch Ave,95136,townhome,3.0,3.0,1894.0,2002.0,,forSale,1079000,570.0,1121200.0,4327.0
37.271637,-121.90755,89473211,San Jose,2881 Meridian Ave Unit 104,95124,condo,2.0,2.0,1678.0,2007.0,,forSale,1149000,685.0,1126400.0,3815.0
37.3125,-121.951195,69302595,San Jose,801 S Winchester Blvd APT 4116,95128,condo,2.0,2.0,986.0,2005.0,,forSale,765000,776.0,759600.0,3122.0
37.314827,-121.947334,19586583,San Jose,2968 Moorpark Ave APT 17,95128,condo,2.0,2.0,966.0,1991.0,,forSale,690000,714.0,684600.0,3460.0
37.315357,-121.838554,19717221,San Jose,2372 Balme Dr,95122,condo,1.0,1.0,648.0,1984.0,,forSale,429000,662.0,429200.0,2423.0
37.329285,-121.903824,82950438,San Jose,88 Bush St Unit 2160,95126,condo,2.0,2.0,1452.0,2008.0,,forSale,920000,634.0,903500.0,3902.0
37.31866,-121.99241,153326840,San Jose,5047 Lapa Dr,95129,multiFamily,5.0,9.0,3150.0,1961.0,6600.0,forSale,2200000,698.0,2155800.0,3051.0
37.297436,-121.75628,19798992,San Jose,5271 Cribari Cor,95135,condo,2.0,2.0,1223.0,1969.0,,forSale,435000,356.0,435300.0,3038.0
37.266983,-121.82396,19817319,San Jose,25 Deer Run Cir,95136,townhome,3.0,3.0,1452.0,1988.0,1273.0,forSale,929000,640.0,923000.0,3658.0
37.396473,-121.818115,153466495,San Jose,720 Lariat Ln,95132,land,,,,,1.0135,forSale,415000,,,3012.0
37.293465,-121.85601,2087216560,San Jose,401 Chateau La Salle Dr #401,95111,manufactured,2.0,3.0,1440.0,1979.0,,forSale,399999,278.0,394800.0,2799.0
37.295776,-121.92431,19592044,San Jose,1661 Braddock Ct,95125,condo,2.0,2.0,1021.0,1984.0,,forSale,818888,802.0,807000.0,3237.0
37.287075,-121.90348,458917764,San Jose,2106 Marques Ave,95125,singleFamily,5.0,5.0,3811.0,2026.0,,forSale,4395000,1153.0,4236200.0,
37.231915,-121.78589,447646781,San Jose,1500 Paradise Ct,95124,singleFamily,3.0,4.0,2345.0,2025.0,5554.0,forSale,2199998,938.0,2163100.0,5726.0
37.26423,-121.86423,19701902,San Jose,4636 Columbia River Ct,95136,condo,2.0,3.0,1441.0,1973.0,1619.0,forSale,919000,638.0,908100.0,3670.0
37.320713,-121.94733,69302244,San Jose,356 Santana Row APT 320,95128,condo,4.0,3.0,2368.0,2002.0,1155.0,forSale,2499000,1055.0,2446800.0,6922.0
37.399445,-121.82128,243210305,San Jose,0 Claitor Way,95132,land,,,,,0.32807621671258036,forSale,175000,,,3022.0
37.32705,-121.86832,19713921,San Jose,951 S 12th St APT 102,95112,condo,2.0,2.0,1130.0,1992.0,,forSale,638000,565.0,629100.0,3083.0
37.254627,-121.806206,2133711500,San Jose,165 Blossom Hill Rd Spc 268,95123,manufactured,2.0,3.0,1378.0,2007.0,,forSale,399000,290.0,394900.0,3696.0
,,446881383,San Jose,Hawthorne Sanjose,95110,multiFamily,,,23348.0,1932.0,0.3440082644628099,forSale,9500000,407.0,8493500.0,3477.0
37.30679,-121.81662,460167907,San Jose,3135 Oakbridge Dr #3135,95121,manufactured,2.0,2.0,1651.0,1978.0,,forSale,319900,194.0,315800.0,
37.36315,-121.91462,69299387,San Jose,1550 Technology Dr Unit 1099,95110,condo,2.0,2.0,1133.0,2005.0,,forSale,718800,634.0,,3300.0
37.25349,-121.83885,19707675,San Jose,5504 Don Marcello Ct,95123,condo,2.0,3.0,1156.0,1970.0,880.0,forSale,750000,649.0,742200.0,3501.0
37.29645,-121.84277,153423581,San Jose,411 Lewis Rd Spc 419,95111,manufactured,2.0,3.0,1104.0,2000.0,,forSale,354900,321.0,352800.0,3411.0
37.243374,-121.859825,2060762734,San Jose,827 Villa Teresa Way #827,95123,manufactured,2.0,2.0,1856.0,1981.0,,forSale,399900,215.0,389600.0,3759.0
37.342793,-121.853065,2139960980,San Jose,1500 Virginia Pl Spc 127,95116,manufactured,1.0,2.0,576.0,1986.0,,forSale,195000,339.0,,2169.0
37.287357,-121.75659,19798109,San Jose,6041 Montgomery Bnd,95135,condo,2.0,2.0,1314.0,1973.0,,forSale,758000,577.0,749400.0,3236.0
37.249813,-121.80727,19829635,San Jose,5482 Makati Cir,95123,condo,2.0,2.0,989.0,1985.0,871.2,forSale,619000,626.0,611400.0,3155.0
37.28283,-121.85046,456311473,San Jose,3077 Valley Of Hearts Del Pl #6,95136,condo,2.0,2.0,1668.0,2017.0,435.6,forSale,1075000,644.0,1056900.0,4210.0
37.287724,-121.84341,19739298,San Jose,3105 Kenland Dr,95111,condo,2.0,2.0,1012.0,1987.0,,forSale,582000,575.0,575900.0,3075.0
37.367977,-121.82094,458117684,San Jose,0 Harriet Ave,95127,land,,,,,6152.0,forSale,700000,,,
37.24174,-121.7864,460016832,San Jose,"Plan 6 Plan, Lotus at UrbanOak",95123,condo,3.0,3.0,1646.0,2026.0,,forSale,1230900,748.0,,4686.0
37.287853,-121.753975,19798378,San Jose,6098 Montgomery Ct,95135,condo,2.0,2.0,1571.0,1973.0,,forSale,749000,477.0,743800.0,3397.0
37.290676,-121.83193,19736027,San Jose,572 Groth Dr,95111,condo,1.0,2.0,762.0,1982.0,,forSale,515000,676.0,509600.0,2468.0
37.268646,-121.93748,19671091,San Jose,2265 Sun Glory Ln #B,95124,condo,2.0,2.0,998.0,1981.0,,forSale,769999,772.0,757100.0,2972.0
37.32755,-121.88371,460394722,San Jose,E Reed St,95112,multiFamily,4.0,4.0,4386.0,1980.0,8712.0,forSale,2575000,587.0,2476300.0,3019.0
37.28786,-121.757706,19798091,San Jose,6023 Montgomery Cor,95135,condo,2.0,2.0,1300.0,1972.0,,forSale,629988,485.0,628300.0,3257.0
37.255013,-121.82745,19826996,San Jose,281 Tradewinds Dr APT 5,95123,condo,1.0,1.0,722.0,1970.0,,forSale,420000,582.0,412400.0,2231.0
37.28942,-121.74336,19800013,San Jose,7530 Morevern Cir,95135,condo,3.0,2.0,1751.0,1988.0,2209.0,forSale,988000,564.0,977300.0,3652.0
37.252724,-121.82555,19826503,San Jose,5558 Judith St APT 1,95123,condo,1.0,2.0,903.0,1970.0,,forSale,490000,543.0,483400.0,2735.0
,,441950924,San Jose,La Pala Dr,95127,multiFamily,2.0,3.0,28256.0,1960.0,1.69,forSale,11800000,418.0,,2314.0
37.24058,-121.785,460016742,San Jose,6702 Optimum Loop,95123,condo,4.0,4.0,1915.0,2026.0,,forSale,1299900,679.0,1272800.0,5612.0
37.37592,-121.84924,69302135,San Jose,651 N Capitol Ave,95133,condo,3.0,3.0,1648.0,2005.0,,forSale,989999,601.0,977500.0,3608.0
37.35321,-121.83555,2080388494,San Jose,2410-2412 Dobern Ave,95116,multiFamily,0.0,4.0,1400.0,1961.0,5800.0,forSale,1100000,786.0,1101200.0,3812.0
37.379353,-121.88183,447665806,San Jose,1507 Love Ct,95124,singleFamily,3.0,4.0,2344.0,2025.0,5990.0,forSale,2199998,939.0,2169800.0,5987.0
37.254005,-121.81187,439186461,San Jose,195 Blossom Hill Rd #242,95123,manufactured,2.0,3.0,1586.0,2022.0,,forSale,459000,289.0,457000.0,
37.32002,-121.913475,64754643,San Jose,1390 Saddle Rack St APT 223,95126,condo,2.0,2.0,1258.0,2004.0,,forSale,768888,611.0,752600.0,3360.0
37.287064,-121.860535,458261646,San Jose,"Plan 2276 Modeled Plan, Platinum View",95136,singleFamily,4.0,4.0,2276.0,2026.0,,forSale,1797990,790.0,1772800.0,5216.0
37.20763,-121.87147,153454996,San Jose,6824 Leyland Park Dr,95120,land,,,,,0.32998163452708906,forSale,998000,,,3281.0
37.31778,-121.95382,2053077552,San Jose,"Plan 5 Plan, Avenue at Central",95117,condo,3.0,3.0,1602.0,2026.0,,forSale,1287990,804.0,,5113.0
37.30108,-121.86931,153379217,San Jose,317 Perrymont Ave,95125,multiFamily,,,1908.0,1954.0,6732.0,forSale,1175000,616.0,,3520.0
37.39045,-121.89073,79842736,San Jose,1291 Marcello Dr,95131,condo,3.0,2.0,1519.0,2006.0,1742.4,forSale,990000,652.0,970300.0,3863.0
37.28757,-121.75436,92693225,San Jose,6094 Montgomery Ct,95135,condo,1.0,2.0,913.0,1973.0,1274.0,forSale,579997,635.0,575500.0,2936.0
37.244247,-121.85971,443221629,San Jose,896 Villa Teresa Way #896,95123,manufactured,3.0,3.0,1740.0,2025.0,,forSale,699000,402.0,692400.0,
37.29835,-121.84051,153423534,San Jose,411 Lewis Rd Spc 208,95111,manufactured,1.0,2.0,720.0,1972.0,,forSale,214900,298.0,218000.0,3084.0
37.1741,-121.81763,343868031,San Jose,0 Cinnabar Hills Rd,95120,land,,,,,25.38,forSale,1690000,,,
,,460270179,San Jose,Carryback Sanjose,95111,multiFamily,3.0,5.0,12292.0,1980.0,0.63,forSale,4600000,374.0,4376000.0,3998.0
37.231915,-121.78589,447646902,San Jose,1501 Paradise Ct,95124,singleFamily,3.0,4.0,2325.0,2025.0,5708.0,forSale,2099998,903.0,2068000.0,5714.0
37.277367,-121.86121,460436475,San Jose,3300 Narvaez Ave #2,95136,manufactured,2.0,2.0,1080.0,1968.0,,forSale,249000,231.0,,
37.32286,-121.92615,153255262,San Jose,323 Rutland Ave,95128,singleFamily,1.0,2.0,1000.0,1910.0,6000.0,forSale,1590000,1590.0,1538700.0,3496.0
37.329285,-121.903824,82948242,San Jose,88 Bush St Unit 3158,95126,condo,2.0,1.0,1249.0,2008.0,,forSale,849950,681.0,838300.0,3380.0
37.259937,-121.80027,2130600312,San Jose,5450 Monterey Rd #168,95111,manufactured,2.0,2.0,1440.0,1973.0,,forSale,389900,271.0,380600.0,3003.0
37.31911,-121.84208,19717338,San Jose,1042 Summermist Ct #107,95122,condo,1.0,2.0,953.0,1985.0,,forSale,544000,571.0,542100.0,2927.0
37.312286,-121.87902,19684615,San Jose,234 Stonegate Cir,95110,condo,1.0,1.0,468.0,1984.0,0.0,forSale,420000,897.0,,
37.311367,-121.91605,94700568,San Jose,1445 Fruitdale Ave Unit 101,95128,condo,1.0,1.0,767.0,2009.0,,forSale,570000,743.0,561600.0,3070.0
,,459678624,San Jose,North 5th,95112,multiFamily,3.0,3.0,7924.0,1963.0,10764.0,forSale,3125000,394.0,3006000.0,3168.0
37.301044,-121.845634,153424033,San Jose,555 Umbarger Rd Space 131,95111,manufactured,3.0,3.0,1216.0,2025.0,,forSale,449900,370.0,445500.0,3373.0
37.30163,-121.84445,153424043,San Jose,555 Umbarger Rd Spc 75,95111,manufactured,2.0,2.0,1020.0,1999.0,,forSale,349000,342.0,344800.0,2668.0
37.242737,-121.85877,2060763867,San Jose,821 Villa Teresa Way #821,95123,manufactured,2.0,3.0,1650.0,2017.0,,forSale,665000,403.0,,
37.240585,-121.78537,432996281,San Jose,6702 Optimum Loop,95119,condo,4.0,4.0,2029.0,2025.0,,forSale,1299900,641.0,1289500.0,5633.0
37.252495,-121.82816,19827115,San Jose,294 Tradewinds Dr APT 4,95123,condo,1.0,2.0,959.0,1970.0,,forSale,515000,537.0,507400.0,2667.0
37.311382,-121.91185,19579196,San Jose,1323 Fruitdale Ave,95126,condo,3.0,2.0,1244.0,1980.0,,forSale,945000,760.0,926800.0,3053.0
37.317123,-121.95439,439186980,San Jose,663 Lindendale Ct,95117,condo,3.0,3.0,1956.0,2024.0,,forSale,1597978,817.0,1578800.0,5457.0
,,2057461913,San Jose,Leigh Sanjose,95128,multiFamily,2.0,1.0,6280.0,1960.0,10585.08,forSale,3450000,549.0,3271800.0,2454.0
37.242737,-121.85877,2078423564,San Jose,845 Villa Teresa Way #845,95123,manufactured,2.0,3.0,1731.0,2004.0,,forSale,634000,366.0,626700.0,4104.0
37.36315,-121.91462,69301672,San Jose,1550 Technology Dr Unit 1072,95110,condo,2.0,2.0,1264.0,2005.0,,forSale,765000,605.0,757600.0,3302.0
37.24174,-121.7864,460016828,San Jose,"Plan 4 Plan, Lotus at UrbanOak",95123,condo,2.0,2.0,1466.0,2026.0,,forSale,1012118,690.0,,4199.0
37.37847,-121.88304,19561572,San Jose,1735 Parkview Green Cir,95131,condo,2.0,2.0,1092.0,1988.0,,forSale,868000,795.0,,
37.329285,-121.903824,82953643,San Jose,88 Bush St Unit 3163,95126,condo,2.0,1.0,1169.0,2008.0,,forSale,799000,683.0,782700.0,3509.0
37.254005,-121.81187,449991903,San Jose,195 Blossom Hill Rd #276,95123,manufactured,2.0,3.0,1829.0,2024.0,,forSale,549900,301.0,542100.0,
37.344303,-121.86233,442698910,San Jose,1300 E San Antonio St Space 37,95116,manufactured,1.0,1.0,385.0,2022.0,,forSale,139990,364.0,138200.0,1972.0
37.396233,-121.905266,460372647,San Jose,2151 Old Oakland Rd #324,95134,manufactured,2.0,2.0,1200.0,,,forSale,320000,267.0,314500.0,
37.2815,-121.86183,19700847,San Jose,3120 Heather Ridge Dr,95136,condo,1.0,1.0,1012.0,1989.0,,forSale,520000,514.0,514100.0,2632.0
37.31807,-121.95313,339009557,San Jose,3281 Eagle Ct #201,95117,condo,2.0,2.0,1313.0,2022.0,1350.36,forSale,1199000,913.0,1179900.0,4369.0
37.281242,-121.85721,54771105,San Jose,465 Tower Hill Ave,95136,condo,3.0,3.0,1894.0,2000.0,1742.4,forSale,1239888,655.0,1218900.0,4353.0
37.293816,-121.98334,300475478,San Jose,4567 Hamilton Ave,95130,multiFamily,0.0,31.0,15209.0,1963.0,0.48210000000000003,forSale,5695000,374.0,,2401.0
37.329285,-121.903824,82961645,San Jose,88 Bush St Unit 3203,95126,condo,2.0,2.0,1275.0,2008.0,,forSale,899000,705.0,885100.0,3752.0
37.36315,-121.91462,69301839,San Jose,1550 Technology Dr Unit 3105,95110,condo,2.0,2.0,1133.0,2005.0,1031.0,forSale,742000,655.0,739500.0,3300.0
37.318577,-121.95353,350920449,San Jose,3207 Mallard Ct #401,95117,condo,2.0,2.0,1313.0,2022.0,,forSale,1249888,952.0,1236300.0,4369.0
37.329285,-121.903824,82954134,San Jose,88 Bush St Unit 2171,95126,condo,2.0,2.0,1403.0,2008.0,,forSale,930000,663.0,912300.0,3872.0
37.270355,-121.851234,334416665,San Jose,382 Llano De Los Robles Ave #3,95136,condo,2.0,2.0,1094.0,2021.0,,forSale,909995,832.0,902800.0,3566.0
37.403988,-121.89164,402638506,Milpitas,"Stone Plan, Parkside West",95035,condo,4.0,4.0,2181.0,2026.0,,forSale,1680995,771.0,,5508.0
37.290207,-121.832886,19736081,San Jose,485 Sieber Ct,95111,condo,1.0,2.0,762.0,1982.0,,forSale,525000,689.0,513700.0,2750.0
37.32635,-121.87933,79842703,San Jose,125 Patterson St Unit 121,95112,condo,1.0,,710.0,2006.0,871.2,forSale,460000,648.0,457800.0,2125.0
37.298347,-121.84049,2096978779,San Jose,2855 Senter Rd Spc 10,95111,manufactured,1.0,1.0,490.0,1961.0,,forSale,199900,408.0,201200.0,1912.0
37.344303,-121.86233,456389130,San Jose,1300 E San Antonio St Space 70,95116,manufactured,1.0,1.0,374.0,2021.0,,forSale,139990,374.0,138700.0,
37.329285,-121.903824,82956794,San Jose,88 Bush St Unit 3152,95126,condo,1.0,1.0,859.0,2008.0,,forSale,650000,757.0,638600.0,2985.0
37.244946,-121.73581,446881292,San Jose,6130 Monterey Rd #9,95138,manufactured,2.0,3.0,1248.0,1990.0,,forSale,399000,320.0,397900.0,
37.281937,-121.83643,19736294,San Jose,84 Rancho Dr Unit H,95111,condo,2.0,2.0,918.0,1983.0,,forSale,529000,576.0,525800.0,2874.0
37.287064,-121.860535,460625707,San Jose,"Plan 2629 Modeled Plan, Platinum View",95136,singleFamily,4.0,4.0,2629.0,2026.0,,forSale,1940990,738.0,,
37.240658,-121.7853,432998101,San Jose,6710 Optimum Loop,95119,condo,3.0,3.0,1690.0,2025.0,,forSale,1199900,710.0,1196600.0,5091.0
37.295803,-121.8398,153423426,San Jose,450 Lewis Rd,95111,multiFamily,4.0,8.0,3328.0,1962.0,9945.0,forSale,1588000,477.0,,2802.0
37.403988,-121.89164,402638511,Milpitas,"Kenai Plan, Parkside West",95035,condo,4.0,4.0,1882.0,2026.0,,forSale,1508995,802.0,,5070.0
37.306004,-121.85957,460409698,San Jose,2150 Monterey Hwy Space 102,95112,manufactured,1.0,1.0,728.0,1981.0,,forSale,238000,327.0,214700.0,
37.318474,-121.84208,19717315,San Jose,2175 Summerton Dr,95122,condo,1.0,1.0,746.0,1985.0,871.2,forSale,439000,588.0,435800.0,2359.0
37.25162,-121.880295,457315120,San Jose,5454/5456 Russo Dr,95118,multiFamily,,,1970.0,1964.0,6600.0,forSale,1550000,787.0,1525100.0,2924.0
37.296043,-121.83948,153423428,San Jose,464 Lewis Rd,95111,multiFamily,4.0,8.0,3328.0,1962.0,9945.0,forSale,1588000,477.0,,2802.0
37.31778,-121.95382,2053077583,San Jose,"Plan 7 Plan, Avenue at Central",95117,condo,3.0,3.0,1956.0,2026.0,,forSale,1492990,763.0,,5547.0
37.290756,-121.73918,19800197,San Jose,7759 Beltane Dr,95135,condo,2.0,2.0,1804.0,1989.0,,forSale,978000,542.0,985800.0,3667.0
37.357834,-121.84584,69303575,San Jose,2177 Alum Rock Ave APT 112,95116,condo,2.0,2.0,996.0,2005.0,,forSale,599000,601.0,,3012.0
37.281525,-121.910286,19691764,San Jose,1705 Curtner Ave,95125,singleFamily,3.5,4.0,2960.0,1963.0,6098.0,preForeclosure,2366400,799.0,2366400.0,6075.0
37.250214,-121.88002,19757011,San Jose,5547 Russo Dr,95118,condo,2.0,2.0,1020.0,1982.0,,forSale,729000,715.0,722600.0,3212.0
37.287064,-121.860535,458261656,San Jose,"Plan 2558 Modeled Plan, Platinum View",95136,singleFamily,4.0,4.0,2558.0,2026.0,,forSale,2014297,787.0,1984400.0,5453.0
37.301548,-121.88005,325806408,San Jose,1853 Almaden Rd APT 303,95125,condo,2.0,2.0,1067.0,2025.0,,forSale,739800,693.0,735900.0,3173.0
37.31778,-121.95382,2053077541,San Jose,"Plan 2 Plan, Avenue at Central",95117,condo,2.0,3.0,1536.0,2026.0,,forSale,1265990,824.0,,4934.0
37.31864,-121.95356,2064306436,San Jose,"Plan 2 Plan, Plaza at Central",95117,condo,3.0,3.0,1791.0,2026.0,,forSale,1344990,751.0,,5383.0
37.403988,-121.89164,402638513,Milpitas,"Rockie Plan, Parkside West",95035,condo,4.0,4.0,2100.0,2026.0,,forSale,1614995,769.0,,5163.0
37.375065,-121.84958,19573155,San Jose,2599 Easton Ln APT 108,95133,condo,2.0,2.0,975.0,1981.0,,forSale,578000,593.0,577400.0,2810.0
37.403988,-121.89164,402638508,Milpitas,"Odin Plan, Parkside West",95035,condo,4.0,4.0,2079.0,2026.0,,forSale,1599995,770.0,,5151.0
37.294224,-121.85555,2132938859,San Jose,187 Chateau La Salle Dr #187,95111,manufactured,2.0,2.0,1440.0,1979.0,,forSale,430000,299.0,421700.0,3035.0
37.403988,-121.89164,402638514,Milpitas,"Evie Plan, Parkside West",95035,condo,4.0,3.0,1886.0,2026.0,,forSale,1458995,774.0,,4887.0
37.344303,-121.86233,2052973938,San Jose,1300 E San Antonio St Space 67,95116,manufactured,1.0,1.0,297.0,2021.0,,forSale,139990,471.0,133700.0,1957.0
,,450460520,San Jose,Deland Sanjose,95128,multiFamily,1.0,1.0,3510.0,1960.0,0.15,forSale,1799000,513.0,1734100.0,2241.0
37.301548,-121.88005,325806412,San Jose,1853 Almaden Rd APT 307,95125,condo,2.0,2.0,1067.0,2025.0,,forSale,739800,693.0,736800.0,3173.0
37.374695,-121.88991,2101229216,San Jose,900 Golden Wheel Park Dr Spc 121,95112,manufactured,1.0,2.0,560.0,1966.0,,forSale,280000,500.0,275500.0,2151.0
37.403988,-121.89164,441977939,Milpitas,"Asra Plan, Parkside West",95035,condo,3.0,2.0,1271.0,2026.0,,forSale,1202995,946.0,,4189.0
37.403988,-121.89164,441977206,Milpitas,"Della Plan, Parkside West",95035,condo,3.0,2.0,1270.0,2026.0,,forSale,1259995,992.0,,4188.0
37.31778,-121.95382,2053077586,San Jose,"Plan 6 Plan, Avenue at Central",95117,condo,3.0,3.0,1763.0,2026.0,,forSale,1387990,787.0,,5348.0
37.337597,-121.92884,374909430,San Jose,"Blossom at Park Unit 1 Plan, Blossom at Park",95126,townhome,3.0,4.0,1554.0,2026.0,,forSale,1508888,971.0,,4507.0
,,446869165,San Jose,Randolph Sanjose,95128,multiFamily,1.0,1.0,2988.0,1956.0,6185.52,forSale,2100000,703.0,2020800.0,3303.0
37.403988,-121.89164,443633996,Milpitas,1823 Passage St,95035,condo,3.0,2.0,1271.0,2026.0,,forSale,1199000,943.0,1165900.0,4189.0
,,460335950,Sanjose,751 Altino Blvd,95136,singleFamily,4.0,4.0,2276.0,2026.0,2450.0,forSale,1924990,846.0,1901000.0,5727.0
37.301548,-121.88005,325806458,San Jose,1853 Almaden Rd APT 507,95125,condo,2.0,2.0,1067.0,2025.0,,forSale,752800,706.0,748700.0,3173.0
,,458266534,Sanjose,727 Altino Blvd,95136,singleFamily,4.0,4.0,2276.0,2025.0,2450.0,forSale,1999375,878.0,1971200.0,5549.0
37.301548,-121.88005,325806434,San Jose,1853 Almaden Rd APT 406,95125,condo,2.0,2.0,1049.0,2025.0,,forSale,752800,718.0,748500.0,3156.0
37.319595,-121.84238,19717371,San Jose,1068 Summershore Ct,95122,condo,1.0,1.0,730.0,1992.0,,forSale,439000,601.0,442800.0,2496.0
37.208443,-121.87397,459622326,San Jose,0 Box Canyon Rd,95120,land,,,,,9117.0,forSale,1398000,,,
37.298347,-121.84049,2109012691,San Jose,2855 Senter Rd Space 125,95111,manufactured,1.0,2.0,520.0,1964.0,,forSale,209900,404.0,,1970.0
37.38084,-121.82606,19779798,San Jose,282 Vista Ave,95127,land,,,,,0.567929292929293,forSale,1695000,,1648700.0,3507.0
37.306004,-121.85957,457317738,San Jose,2150 Monterey Hwy #192,95112,manufactured,2.0,3.0,1007.0,2023.0,,forSale,429900,427.0,426900.0,
37.30163,-121.84445,2081636073,San Jose,555 Umbarger Rd Spc 43,95111,manufactured,2.0,2.0,1100.0,2001.0,,forSale,339999,309.0,337500.0,2714.0
37.305878,-121.86015,458088168,San Jose,2150 Monterey Rd #18,95112,manufactured,2.0,2.0,600.0,,,forSale,311500,519.0,307100.0,
37.317184,-121.95468,440548806,San Jose,712 Wisteria Ct,95117,condo,3.0,3.0,1602.0,2025.0,,forSale,1418885,886.0,,5046.0
37.357864,-121.77711,2084245580,San Jose,12610 Clayton Rd,95127,land,0.0,0.0,,,30.42,forSale,1999000,,,3682.0
37.324318,-121.912254,153243851,San Jose,278 Grand Ave,95126,land,,,,,6394.0,forSale,988888,,,3168.0
37.30004,-121.839775,19738849,San Jose,608 Balfour Dr,95111,multiFamily,,,1440.0,1961.0,6720.0,forSale,1398999,972.0,1359400.0,3563.0
37.364586,-121.847206,153406866,San Jose,2369 Mammoth Dr,95116,multiFamily,,,3104.0,1960.0,7440.0,forSale,1550000,499.0,1517100.0,2307.0
,,453295658,San Jose,North 5th,95112,multiFamily,,,5521.0,1957.0,9757.44,forSale,2999000,543.0,2867700.0,3062.0
37.199146,-121.83297,439195393,San Jose,0 McKean Rd,95120,land,,,,,7.15,forSale,1650000,,,
,,457192469,San Jose,Almaden Sanjose,95125,multiFamily,,,5880.0,1962.0,0.58,forSale,5999995,1020.0,,
,,458418805,San Jose,South 10th,95112,multiFamily,,,5420.0,1901.0,0.419,forSale,4153000,766.0,3790800.0,2990.0
37.343082,-121.89966,19574260,San Jose,173 Clayton Ave,95110,multiFamily,,,2525.0,1910.0,4554.0,forSale,1549888,614.0,1496800.0,3389.0
37.342247,-121.88279,300476093,San Jose,431 E Saint John St,95112,multiFamily,,,5069.0,1963.0,7590.0,forSale,2260000,446.0,,
37.268185,-121.80865,153509786,San Jose,429 Osgood Ct,95111,multiFamily,,,2952.0,1972.0,7790.0,forSale,1599900,542.0,1549600.0,2979.0
,,452448294,San Jose,Leigh Sanjose,95126,multiFamily,,,12112.0,1963.0,0.43,forSale,5300000,438.0,4983000.0,3139.0
,,459920668,San Jose,South 1st,95110,multiFamily,,,69124.0,2020.0,1.1742,forSale,38888000,563.0,35113500.0,3165.0
,,448974340,San Jose,(undisclosed Address),95120,land,,,,,2.126,forSale,475000,,,
37.325447,-121.931206,153252103,San Jose,2469 Olive Ave,95128,multiFamily,,,3304.0,1962.0,4725.0,forSale,1925000,583.0,1864100.0,3945.0
,,455159950,San Jose,North 2nd,95112,multiFamily,,,18305.0,1948.0,0.868,forSale,10600000,579.0,,2952.0
37.29624,-121.84572,153423736,San Jose,2795 Garden Ave,95111,multiFamily,,,3680.0,1986.0,8189.0,forSale,2088888,568.0,,2943.0
37.318577,-121.982765,440603376,San Jose,494 Greendale Way,95129,multiFamily,,,3793.0,1964.0,7841.0,forSale,2399000,632.0,,3357.0
,,453098192,San Jose,Nordale Sanjose,95112,multiFamily,,,3280.0,1962.0,7492.32,forSale,1525000,465.0,1481600.0,3141.0
37.34318,-121.872826,19710907,San Jose,850 Calhoun St,95116,land,,,,,0.719674012855831,forSale,3250000,,1074100.0,3803.0
37.35918,-121.77686,19790519,San Jose,12780 Clayton Rd,95127,land,0.0,0.0,,,60.0,forSale,4990000,,,3125.0
37.203796,-121.85978,360173611,San Jose,7111 Echo Loop,95120,land,,,,,0.55,forSale,1788000,,,
37.312912,-121.874985,19684031,San Jose,1488 Pomona Ave,95110,land,,,,,9845.0,forSale,1888000,,621800.0,3357.0
37.32317,-121.92617,456037581,San Jose,1828 W San Carlos St,95128,land,,,,,7841.0,forSale,2400000,,,
37.305107,-121.844086,19738457,San Jose,2570 Senter Rd,95111,land,,,,,1.0041,forSale,4250000,,,2856.0
37.198032,-121.77539,19842739,San Jose,22610 Country View Dr,95120,land,0.0,0.0,,,130.0,forSale,12000000,,,3362.0
37.30021,-121.840836,166731442,San Jose,2681 Senter Rd,95111,land,,,,,0.5916666666666667,forSale,2895000,,,4180.0
37.29683,-121.76071,19796066,San Jose,3060 Sunny Meadow Ln,95135,singleFamily,3.0,4.0,1990.0,1986.0,9147.6,forSale,0,0.0,,4693.0
37.27896,-121.910995,19691535,San Jose,2462 Meridian Ave,95124,singleFamily,2.0,3.0,1554.0,1959.0,6534.0,forSale,0,0.0,1474700.0,4798.0
37.253006,-121.904274,19696030,San Jose,4796 Mandrill Ct,95124,singleFamily,2.5,4.0,1671.0,1992.0,6534.0,preForeclosure,1653000,989.0,1653000.0,4848.0
37.32056,-121.772804,54772273,San Jose,3320 Moncucco Way,95148,singleFamily,4.0,5.0,3953.0,2004.0,7840.8,forSale,0,0.0,3659300.0,6706.0
37.343464,-121.923645,19558974,San Jose,1012 Vermont St,95126,singleFamily,1.0,3.0,1487.0,1935.0,4791.0,preForeclosure,1266100,851.0,1266100.0,4199.0
37.320156,-121.817825,19801884,San Jose,2640 Brahms Ave,95122,singleFamily,2.0,3.0,1043.0,1960.0,4791.6,forSale,0,0.0,,3756.0
37.277912,-121.75523,19812945,San Jose,5693 Trowbridge Way,95138,singleFamily,4.0,4.0,3014.0,1997.0,0.25,forSale,0,0.0,3088500.0,6340.0
